date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:02:11	71896/71896	---M--	200	added ('OK')	font/woff2	date:Thu,%2027%20Feb%202020%2005:30:31%20GMT	https://crecermed.com/wp-content/themes/petcare/fonts/fontawesome-webfont.woff2?v=4.6.3	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/themes/petcare/fonts/fontawesome-webfont5b62.woff2	(from https://crecermed.com/wp-content/themes/petcare/css/font-awesome.min.css?ver=5.2.7)
19:02:11	90412/90412	---M--	200	added ('OK')	font/woff	date:Thu,%2027%20Feb%202020%2005:30:31%20GMT	https://crecermed.com/wp-content/themes/petcare/fonts/fontawesome-webfont.woff?v=4.6.3	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/themes/petcare/fonts/fontawesome-webfont5b62.woff	(from https://crecermed.com/wp-content/themes/petcare/css/font-awesome.min.css?ver=5.2.7)
19:02:12	391622/391622	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2027%20Feb%202020%2005:30:31%20GMT	https://crecermed.com/wp-content/themes/petcare/fonts/fontawesome-webfont.svg?v=4.6.3	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/themes/petcare/fonts/fontawesome-webfont5b62.svg	(from https://crecermed.com/wp-content/themes/petcare/css/font-awesome.min.css?ver=5.2.7)
19:02:13	39698/39698	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Jul%202020%2000:02:12%20GMT	https://crecermed.com/wp-content/themes/petcare/css/AjaxLoader.gif	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/themes/petcare/css/AjaxLoader.gif	(from https://crecermed.com/wp-content/themes/petcare/css/owl.theme.css?ver=5.2.7)
19:02:13	152796/152796	---M--	200	added ('OK')	font/ttf	date:Thu,%2027%20Feb%202020%2005:30:31%20GMT	https://crecermed.com/wp-content/themes/petcare/fonts/fontawesome-webfont.ttf?v=4.6.3	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/themes/petcare/fonts/fontawesome-webfont5b62.ttf	(from https://crecermed.com/wp-content/themes/petcare/css/font-awesome.min.css?ver=5.2.7)
19:02:14	39698/39698	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Jul%202020%2000:02:13%20GMT	https://crecermed.com/wp-content/themes/petcare/css/owl.video.play.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/themes/petcare/css/owl.video.play.png	(from https://crecermed.com/wp-content/themes/petcare/css/owl.carousel.css?ver=5.2.7)
19:02:14	280/280	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:34%20GMT	https://crecermed.com/wp-content/themes/petcare/images/close.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/themes/petcare/images/close.png	(from https://crecermed.com/wp-content/themes/petcare/css/lightbox.css?ver=5.2.7)
19:02:14	8476/8476	---M--	200	added ('OK')	image/gif	date:Thu,%2027%20Feb%202020%2005:30:34%20GMT	https://crecermed.com/wp-content/themes/petcare/images/loading.gif	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/themes/petcare/images/loading.gif	(from https://crecermed.com/wp-content/themes/petcare/css/lightbox.css?ver=5.2.7)
19:02:14	1360/1360	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:34%20GMT	https://crecermed.com/wp-content/themes/petcare/images/prev.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/themes/petcare/images/prev.png	(from https://crecermed.com/wp-content/themes/petcare/css/lightbox.css?ver=5.2.7)
19:02:15	1350/1350	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:34%20GMT	https://crecermed.com/wp-content/themes/petcare/images/next.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/themes/petcare/images/next.png	(from https://crecermed.com/wp-content/themes/petcare/css/lightbox.css?ver=5.2.7)
19:02:15	8579/8579	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:34%20GMT	https://crecermed.com/wp-content/themes/petcare/images/stethoscope.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/themes/petcare/images/stethoscope.png	(from https://crecermed.com/wp-content/themes/petcare/style.css?ver=5.2.7)
19:02:15	6192/6192	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:34%20GMT	https://crecermed.com/wp-content/themes/petcare/images/call.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/themes/petcare/images/call.png	(from https://crecermed.com/wp-content/themes/petcare/style.css?ver=5.2.7)
19:02:16	302/302	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:24%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/vc/alert.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/vc/alert.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:16	197392/197392	---M--	200	added ('OK')	font/ttf	date:Thu,%2027%20Feb%202020%2005:30:31%20GMT	https://crecermed.com/wp-content/themes/petcare/fonts/IcoMoon-Free.ttf?-b7qzp2	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/themes/petcare/fonts/IcoMoon-Free47cb.ttf	(from https://crecermed.com/wp-content/themes/petcare/css/icomoon.css?ver=5.2.7)
19:02:16	323/323	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:24%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/vc/info.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/vc/info.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:16	244/244	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:24%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/vc/tick.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/vc/tick.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:16	495/495	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:24%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/vc/exclamation.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:17	712/712	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/icons/address-book.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:17	841/841	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:17	694/694	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/icons/anchor.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/icons/anchor.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:17	544/544	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/icons/application-image.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/icons/application-image.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:17	590/590	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/icons/arrow.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/icons/arrow.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:18	682/682	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:18	705/705	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:18	674/674	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/icons/balloon.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:19	717/717	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:19	691/691	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:19	700/700	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:19	648/648	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:20	621/621	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/icons/binocular.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:20	688/688	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:20	700/700	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:20	647/647	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:21	763/763	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:21	690/690	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:21	709/709	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:22	691/691	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:22	635/635	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:22	590/590	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:22	635/635	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/icons/camera.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:23	659/659	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/icons/chart.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:23	1686/1686	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:23	706/706	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/icons/clock.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:23	470/470	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/icons/control.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/icons/control.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:23	606/606	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/icons/fire.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:24	792/792	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/icons/heart.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:24	505/505	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/icons/mail.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:24	756/756	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:24	657/657	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/icons/video.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/icons/video.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:25	7668/7668	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2027%20Feb%202020%2005:30:24%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.eot?f6ud62	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.eot	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:25	7464/7464	---M--	200	added ('OK')	font/ttf	date:Thu,%2027%20Feb%202020%2005:30:24%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.ttf?f6ud62	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.ttf	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:25	7540/7540	---M--	200	added ('OK')	font/woff	date:Thu,%2027%20Feb%202020%2005:30:24%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.woff?f6ud62	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.woff	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:25	24504/24504	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2027%20Feb%202020%2005:30:24%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.svg?f6ud62	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.svg	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:25	223/223	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/toggle_open.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:26	168/168	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/toggle_close.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:26	198/198	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/flickr.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/flickr.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:26	126/126	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2027%20Feb%202020%2005:30:24%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/vc/blur.svg	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/vc/blur.svg	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:26	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2027%20Feb%202020%2005:30:24%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:26	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2027%20Feb%202020%2005:30:24%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:27	5924/5924	---M--	200	added ('OK')	font/woff	date:Thu,%2027%20Feb%202020%2005:30:24%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:27	5848/5848	---M--	200	added ('OK')	font/ttf	date:Thu,%2027%20Feb%202020%2005:30:24%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:27	13215/13215	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2027%20Feb%202020%2005:30:24%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:27	673/673	---M--	200	added ('OK')	image/gif	date:Thu,%2027%20Feb%202020%2005:30:25%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/images/spinner.gif	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/images/spinner.gif	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:28	265/265	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202020%2005:30:24%20GMT	https://crecermed.com/wp-content/plugins/js_composer/assets/vc/remove.png	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/plugins/js_composer/assets/vc/remove.png	(from https://crecermed.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:02:29	39712/39712	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Jul%202020%2000:02:28%20GMT	https://crecermed.com/POST	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/POST	(from https://connect.facebook.net/en_US/fbevents.js)
19:02:31	2198/2198	---M--	200	added ('OK')	application/json	date:Tue,%2021%20Jul%202020%2000:02:30%20GMT	https://crecermed.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcrecermed.com%2Fnosotros%2F	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-json/oembed/1.0/embed4bae.json	(from https://crecermed.com/nosotros/)
19:02:31	719/719	---M--	200	added ('OK')	application/rss+xml	etag:%22d9c875580872d0202aba8f986f0b0c0c%22	https://crecermed.com/nosotros/feed/	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/nosotros/feed/index.html	(from https://crecermed.com/nosotros/)
19:02:33	2293/2293	---M--	200	added ('OK')	text/xml	date:Tue,%2021%20Jul%202020%2000:02:32%20GMT	https://crecermed.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcrecermed.com%2Fnosotros%2F&format=xml	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-json/oembed/1.0/embedb27f	(from https://crecermed.com/nosotros/)
19:02:33	8687/8687	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Feb%202020%2005:30:47%20GMT	https://crecermed.com/wp-content/uploads/2017/09/counter-bg11.jpg?id=1146	C:/Mis%20lugares%20Web/neovalle2/crecermed.com/wp-content/uploads/2017/09/counter-bg11be7f.jpg	(from https://crecermed.com/nosotros/)
